departure_date,arrival_date,flight_duration_hours,flight_cost,flight_class,departure_city,departure_country,arrival_city,arrival_country
2025-08-14,2025-08-14,4,414.79,Business,New York City,USA,Singapore,Singapore
2025-08-14,2025-08-14,8,683.06,Business,Los Angeles,USA,New York City,USA
2025-08-14,2025-08-14,2,244.14,Economy,Los Angeles,USA,London,United Kingdom
2025-08-14,2025-08-14,7,534.79,Business,Los Angeles,USA,Paris,France
2025-08-14,2025-08-14,10,129.86,Economy,Los Angeles,USA,Tokyo,Japan
2025-08-14,2025-08-14,6,135.51,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-08-14,2025-08-14,8,1072.55,First,Los Angeles,USA,Sydney,Australia
2025-08-14,2025-08-14,5,452.51,Business,Los Angeles,USA,Rome,Italy
2025-08-14,2025-08-15,11,179.25,Economy,Los Angeles,USA,Bangkok,Thailand
2025-08-14,2025-08-15,12,1168.5,First,Los Angeles,USA,Singapore,Singapore
2025-08-14,2025-08-15,11,160.66,Economy,London,United Kingdom,New York City,USA
2025-08-14,2025-08-14,6,603.4,Business,London,United Kingdom,Los Angeles,USA
2025-08-14,2025-08-14,9,258.62,Economy,London,United Kingdom,Paris,France
2025-08-14,2025-08-14,6,690.5,Business,London,United Kingdom,Tokyo,Japan
2025-08-14,2025-08-14,4,181.64,Economy,London,United Kingdom,Dubai,United Arab Emirates
2025-08-14,2025-08-14,10,1125.18,First,London,United Kingdom,Sydney,Australia
2025-08-14,2025-08-15,11,293.6,Economy,London,United Kingdom,Rome,Italy
2025-08-14,2025-08-14,3,243.08,Economy,London,United Kingdom,Bangkok,Thailand
2025-08-14,2025-08-14,10,661.77,Business,London,United Kingdom,Singapore,Singapore
2025-08-14,2025-08-14,5,924.02,First,Paris,France,New York City,USA
2025-08-14,2025-08-15,12,213.44,Economy,Paris,France,Los Angeles,USA
2025-08-14,2025-08-14,6,861.67,First,Paris,France,London,United Kingdom
2025-08-14,2025-08-14,6,925.31,First,Paris,France,Tokyo,Japan
2025-08-14,2025-08-14,8,650.46,Business,Paris,France,Dubai,United Arab Emirates
2025-08-14,2025-08-15,12,472.83,Business,Paris,France,Sydney,Australia
2025-08-14,2025-08-14,8,288.27,Economy,Paris,France,Rome,Italy
2025-08-14,2025-08-15,12,633.97,Business,Paris,France,Bangkok,Thailand
2025-08-14,2025-08-14,2,213.69,Economy,Paris,France,Singapore,Singapore
2025-08-14,2025-08-14,10,689.3,Business,Tokyo,Japan,New York City,USA
2025-08-14,2025-08-14,6,586.94,Business,Tokyo,Japan,Los Angeles,USA
2025-08-14,2025-08-14,6,260.75,Economy,Tokyo,Japan,London,United Kingdom
2025-08-14,2025-08-14,5,925.6,First,Tokyo,Japan,Paris,France
2025-08-14,2025-08-14,8,892.04,First,Tokyo,Japan,Dubai,United Arab Emirates
2025-08-14,2025-08-14,4,626.14,Business,Tokyo,Japan,Sydney,Australia
2025-08-14,2025-08-15,12,953.34,First,Tokyo,Japan,Rome,Italy
2025-08-14,2025-08-14,5,918.84,First,Tokyo,Japan,Bangkok,Thailand
2025-08-14,2025-08-14,3,966.55,First,Tokyo,Japan,Singapore,Singapore
2025-08-14,2025-08-14,8,1067.44,First,Dubai,United Arab Emirates,New York City,USA
2025-08-14,2025-08-14,4,115.81,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-08-14,2025-08-14,2,988.4,First,Dubai,United Arab Emirates,London,United Kingdom
2025-08-14,2025-08-14,6,111.73,Economy,Dubai,United Arab Emirates,Paris,France
2025-08-14,2025-08-14,6,843.51,First,Dubai,United Arab Emirates,Tokyo,Japan
2025-08-14,2025-08-15,11,210.58,Economy,Dubai,United Arab Emirates,Sydney,Australia
2025-08-14,2025-08-14,3,938.33,First,Dubai,United Arab Emirates,Rome,Italy
2025-08-14,2025-08-14,8,1039.25,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-08-14,2025-08-14,7,562.58,Business,Dubai,United Arab Emirates,Singapore,Singapore
2025-08-14,2025-08-14,7,1081.06,First,Sydney,Australia,New York City,USA
2025-08-14,2025-08-15,12,632.91,Business,Sydney,Australia,Los Angeles,USA
2025-08-14,2025-08-14,6,131.4,Economy,Sydney,Australia,London,United Kingdom
2025-08-14,2025-08-14,8,666.64,Business,Sydney,Australia,Paris,France
2025-08-14,2025-08-14,8,273.08,Economy,Sydney,Australia,Tokyo,Japan
2025-08-14,2025-08-14,8,442.48,Business,Sydney,Australia,Dubai,United Arab Emirates
2025-08-14,2025-08-14,6,947.89,First,Sydney,Australia,Rome,Italy
2025-08-14,2025-08-14,10,1053.54,First,Sydney,Australia,Bangkok,Thailand
2025-08-14,2025-08-14,6,525.98,Business,Sydney,Australia,Singapore,Singapore
2025-08-14,2025-08-14,5,607.51,Business,Rome,Italy,New York City,USA
2025-08-14,2025-08-14,7,649.87,Business,Rome,Italy,Los Angeles,USA
2025-08-14,2025-08-14,4,513.81,Business,Rome,Italy,London,United Kingdom
2025-08-14,2025-08-14,2,1128.39,First,Rome,Italy,Paris,France
2025-08-14,2025-08-15,11,118.07,Economy,Rome,Italy,Tokyo,Japan
2025-08-14,2025-08-14,6,502.86,Business,Rome,Italy,Dubai,United Arab Emirates
2025-08-14,2025-08-14,10,613.97,Business,Rome,Italy,Sydney,Australia
2025-08-14,2025-08-14,2,1082.31,First,Rome,Italy,Bangkok,Thailand
2025-08-14,2025-08-14,10,103.65,Economy,Rome,Italy,Singapore,Singapore
2025-08-14,2025-08-14,7,243.69,Economy,Bangkok,Thailand,New York City,USA
2025-08-14,2025-08-15,12,103.7,Economy,Bangkok,Thailand,Los Angeles,USA
2025-08-14,2025-08-14,7,616.17,Business,Bangkok,Thailand,London,United Kingdom
2025-08-14,2025-08-14,6,138.09,Economy,Bangkok,Thailand,Paris,France
2025-08-14,2025-08-14,3,506.58,Business,Bangkok,Thailand,Tokyo,Japan
2025-08-14,2025-08-14,5,165.56,Economy,Bangkok,Thailand,Dubai,United Arab Emirates
2025-08-14,2025-08-14,5,131.25,Economy,Bangkok,Thailand,Sydney,Australia
2025-08-14,2025-08-15,12,101.39,Economy,Bangkok,Thailand,Rome,Italy
2025-08-14,2025-08-14,10,276.32,Economy,Bangkok,Thailand,Singapore,Singapore
2025-08-14,2025-08-14,9,1085.11,First,Singapore,Singapore,New York City,USA
2025-08-14,2025-08-14,9,101.16,Economy,Singapore,Singapore,Los Angeles,USA
2025-08-14,2025-08-14,4,1055.31,First,Singapore,Singapore,London,United Kingdom
2025-08-14,2025-08-15,12,1174.89,First,Singapore,Singapore,Paris,France
2025-08-14,2025-08-14,4,850.8,First,Singapore,Singapore,Tokyo,Japan
2025-08-14,2025-08-15,11,932.53,First,Singapore,Singapore,Dubai,United Arab Emirates
2025-08-14,2025-08-14,3,246.56,Economy,Singapore,Singapore,Sydney,Australia
2025-08-14,2025-08-14,3,1033.73,First,Singapore,Singapore,Rome,Italy
2025-08-14,2025-08-15,11,1007.13,First,Singapore,Singapore,Bangkok,Thailand
2025-08-15,2025-08-15,9,1154.74,First,New York City,USA,Los Angeles,USA
2025-08-15,2025-08-15,4,1067.55,First,New York City,USA,London,United Kingdom
2025-08-15,2025-08-15,10,157.34,Economy,New York City,USA,Paris,France
2025-08-15,2025-08-15,10,115.73,Economy,New York City,USA,Tokyo,Japan
2025-08-15,2025-08-15,7,581.05,Business,New York City,USA,Dubai,United Arab Emirates
2025-08-15,2025-08-16,11,856.44,First,New York City,USA,Sydney,Australia
2025-08-15,2025-08-15,3,252.21,Economy,New York City,USA,Rome,Italy
2025-08-15,2025-08-15,7,281.11,Economy,New York City,USA,Bangkok,Thailand
2025-08-15,2025-08-15,5,697.46,Business,New York City,USA,Singapore,Singapore
2025-08-15,2025-08-15,8,118.23,Economy,Los Angeles,USA,New York City,USA
2025-08-15,2025-08-16,11,285.27,Economy,Los Angeles,USA,London,United Kingdom
2025-08-15,2025-08-15,4,1064.51,First,Los Angeles,USA,Paris,France
2025-08-15,2025-08-16,11,678.86,Business,Los Angeles,USA,Tokyo,Japan
2025-08-15,2025-08-15,7,134.98,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-08-15,2025-08-15,2,435.74,Business,Los Angeles,USA,Sydney,Australia
2025-08-15,2025-08-15,2,193.5,Economy,Los Angeles,USA,Rome,Italy
2025-08-15,2025-08-15,5,541.87,Business,Los Angeles,USA,Bangkok,Thailand
2025-08-15,2025-08-15,9,475.63,Business,Los Angeles,USA,Singapore,Singapore
2025-08-15,2025-08-15,5,288.48,Economy,London,United Kingdom,New York City,USA
2025-08-15,2025-08-15,2,498.22,Business,London,United Kingdom,Los Angeles,USA
2025-08-15,2025-08-15,3,243.58,Economy,London,United Kingdom,Paris,France
2025-08-15,2025-08-15,9,428.38,Business,London,United Kingdom,Tokyo,Japan
2025-08-15,2025-08-15,8,1018.19,First,London,United Kingdom,Dubai,United Arab Emirates
2025-08-15,2025-08-16,11,1198.63,First,London,United Kingdom,Sydney,Australia
2025-08-15,2025-08-15,5,254.83,Economy,London,United Kingdom,Rome,Italy
2025-08-15,2025-08-15,2,1111.42,First,London,United Kingdom,Bangkok,Thailand
2025-08-15,2025-08-15,6,688.01,Business,London,United Kingdom,Singapore,Singapore
2025-08-15,2025-08-15,4,587.67,Business,Paris,France,New York City,USA
2025-08-15,2025-08-15,5,987.71,First,Paris,France,Los Angeles,USA
2025-08-15,2025-08-15,10,1182.3,First,Paris,France,London,United Kingdom
2025-08-15,2025-08-16,12,136.46,Economy,Paris,France,Tokyo,Japan
2025-08-15,2025-08-16,11,1017.3,First,Paris,France,Dubai,United Arab Emirates
2025-08-15,2025-08-15,8,221.53,Economy,Paris,France,Sydney,Australia
2025-08-15,2025-08-15,2,959.98,First,Paris,France,Rome,Italy
2025-08-15,2025-08-15,5,279.58,Economy,Paris,France,Bangkok,Thailand
2025-08-15,2025-08-15,10,1017.12,First,Paris,France,Singapore,Singapore
2025-08-15,2025-08-15,7,546.73,Business,Tokyo,Japan,New York City,USA
2025-08-15,2025-08-15,5,469.13,Business,Tokyo,Japan,Los Angeles,USA
2025-08-15,2025-08-16,12,671.43,Business,Tokyo,Japan,London,United Kingdom
2025-08-15,2025-08-15,9,135.73,Economy,Tokyo,Japan,Paris,France
2025-08-15,2025-08-15,4,102.07,Economy,Tokyo,Japan,Dubai,United Arab Emirates
2025-08-15,2025-08-15,8,175.28,Economy,Tokyo,Japan,Sydney,Australia
2025-08-15,2025-08-15,4,1185.02,First,Tokyo,Japan,Rome,Italy
2025-08-15,2025-08-15,8,188.86,Economy,Tokyo,Japan,Bangkok,Thailand
2025-08-15,2025-08-15,3,664.77,Business,Tokyo,Japan,Singapore,Singapore
2025-08-15,2025-08-15,7,292.86,Economy,Dubai,United Arab Emirates,New York City,USA
2025-08-15,2025-08-16,11,614.16,Business,Dubai,United Arab Emirates,Los Angeles,USA
2025-08-15,2025-08-15,9,174.11,Economy,Dubai,United Arab Emirates,London,United Kingdom
2025-08-15,2025-08-15,2,441.13,Business,Dubai,United Arab Emirates,Paris,France
2025-08-15,2025-08-15,5,1125.26,First,Dubai,United Arab Emirates,Tokyo,Japan
2025-08-15,2025-08-15,9,640.68,Business,Dubai,United Arab Emirates,Sydney,Australia
2025-08-15,2025-08-15,7,226.23,Economy,Dubai,United Arab Emirates,Rome,Italy
2025-08-15,2025-08-15,5,249.52,Economy,Dubai,United Arab Emirates,Bangkok,Thailand
2025-08-15,2025-08-15,2,406.5,Business,Dubai,United Arab Emirates,Singapore,Singapore
2025-08-15,2025-08-15,8,218.53,Economy,Sydney,Australia,New York City,USA
2025-08-15,2025-08-15,4,291.33,Economy,Sydney,Australia,Los Angeles,USA
2025-08-15,2025-08-15,7,297.18,Economy,Sydney,Australia,London,United Kingdom
2025-08-15,2025-08-15,7,527.6,Business,Sydney,Australia,Paris,France
2025-08-15,2025-08-15,9,493.89,Business,Sydney,Australia,Tokyo,Japan
2025-08-15,2025-08-15,2,599.04,Business,Sydney,Australia,Dubai,United Arab Emirates
2025-08-15,2025-08-15,10,621.32,Business,Sydney,Australia,Rome,Italy
2025-08-15,2025-08-15,5,1199.39,First,Sydney,Australia,Bangkok,Thailand
2025-08-15,2025-08-16,12,992.93,First,Sydney,Australia,Singapore,Singapore
2025-08-15,2025-08-15,3,154.22,Economy,Rome,Italy,New York City,USA
2025-08-15,2025-08-16,12,1196.28,First,Rome,Italy,Los Angeles,USA
2025-08-15,2025-08-15,6,183.62,Economy,Rome,Italy,London,United Kingdom
2025-08-15,2025-08-15,3,416.12,Business,Rome,Italy,Paris,France
2025-08-15,2025-08-15,4,990.57,First,Rome,Italy,Tokyo,Japan
2025-08-15,2025-08-15,9,985.37,First,Rome,Italy,Dubai,United Arab Emirates
2025-08-15,2025-08-15,5,955.91,First,Rome,Italy,Sydney,Australia
2025-08-15,2025-08-16,11,128.53,Economy,Rome,Italy,Bangkok,Thailand
2025-08-15,2025-08-15,4,902.91,First,Rome,Italy,Singapore,Singapore
2025-08-15,2025-08-15,8,401.47,Business,Bangkok,Thailand,New York City,USA
2025-08-15,2025-08-15,10,1116.95,First,Bangkok,Thailand,Los Angeles,USA
2025-08-15,2025-08-15,8,959.0,First,Bangkok,Thailand,London,United Kingdom
2025-08-15,2025-08-15,5,968.19,First,Bangkok,Thailand,Paris,France
2025-08-15,2025-08-16,12,1024.88,First,Bangkok,Thailand,Tokyo,Japan
2025-08-15,2025-08-15,4,210.41,Economy,Bangkok,Thailand,Dubai,United Arab Emirates
2025-08-15,2025-08-15,7,456.36,Business,Bangkok,Thailand,Sydney,Australia
2025-08-15,2025-08-15,9,582.74,Business,Bangkok,Thailand,Rome,Italy
2025-08-15,2025-08-15,10,299.65,Economy,Bangkok,Thailand,Singapore,Singapore
2025-08-15,2025-08-15,7,558.01,Business,Singapore,Singapore,New York City,USA
2025-08-15,2025-08-15,6,843.69,First,Singapore,Singapore,Los Angeles,USA
2025-08-15,2025-08-15,9,653.67,Business,Singapore,Singapore,London,United Kingdom
2025-08-15,2025-08-16,11,493.68,Business,Singapore,Singapore,Paris,France
2025-08-15,2025-08-15,4,697.5,Business,Singapore,Singapore,Tokyo,Japan
2025-08-15,2025-08-15,7,954.12,First,Singapore,Singapore,Dubai,United Arab Emirates
2025-08-15,2025-08-16,12,961.32,First,Singapore,Singapore,Sydney,Australia
2025-08-15,2025-08-15,6,257.09,Economy,Singapore,Singapore,Rome,Italy
2025-08-15,2025-08-15,8,175.54,Economy,Singapore,Singapore,Bangkok,Thailand
2025-08-16,2025-08-16,9,202.82,Economy,New York City,USA,Los Angeles,USA
2025-08-16,2025-08-16,2,889.35,First,New York City,USA,London,United Kingdom
2025-08-16,2025-08-16,9,1074.46,First,New York City,USA,Paris,France
2025-08-16,2025-08-16,6,653.34,Business,New York City,USA,Tokyo,Japan
2025-08-16,2025-08-16,9,193.71,Economy,New York City,USA,Dubai,United Arab Emirates
2025-08-16,2025-08-16,4,903.64,First,New York City,USA,Sydney,Australia
2025-08-16,2025-08-16,8,127.28,Economy,New York City,USA,Rome,Italy
2025-08-16,2025-08-16,6,1100.45,First,New York City,USA,Bangkok,Thailand
2025-08-16,2025-08-16,3,181.87,Economy,New York City,USA,Singapore,Singapore
2025-08-16,2025-08-17,11,697.81,Business,Los Angeles,USA,New York City,USA
2025-08-16,2025-08-17,11,434.22,Business,Los Angeles,USA,London,United Kingdom
2025-08-16,2025-08-16,9,572.3,Business,Los Angeles,USA,Paris,France
2025-08-16,2025-08-16,10,451.96,Business,Los Angeles,USA,Tokyo,Japan
2025-08-16,2025-08-17,12,607.19,Business,Los Angeles,USA,Dubai,United Arab Emirates
2025-08-16,2025-08-16,5,484.87,Business,Los Angeles,USA,Sydney,Australia
2025-08-16,2025-08-16,5,865.59,First,Los Angeles,USA,Rome,Italy
2025-08-16,2025-08-16,5,419.96,Business,Los Angeles,USA,Bangkok,Thailand
2025-08-16,2025-08-16,7,973.02,First,Los Angeles,USA,Singapore,Singapore
2025-08-16,2025-08-17,11,1091.66,First,London,United Kingdom,New York City,USA
2025-08-16,2025-08-16,5,167.73,Economy,London,United Kingdom,Los Angeles,USA
2025-08-16,2025-08-16,7,632.96,Business,London,United Kingdom,Paris,France
2025-08-16,2025-08-16,5,507.28,Business,London,United Kingdom,Tokyo,Japan
2025-08-16,2025-08-16,3,628.86,Business,London,United Kingdom,Dubai,United Arab Emirates
2025-08-16,2025-08-16,8,144.89,Economy,London,United Kingdom,Sydney,Australia
2025-08-16,2025-08-17,12,880.2,First,London,United Kingdom,Rome,Italy
2025-08-16,2025-08-16,10,582.99,Business,London,United Kingdom,Bangkok,Thailand
2025-08-16,2025-08-17,12,285.85,Economy,London,United Kingdom,Singapore,Singapore
2025-08-16,2025-08-16,4,167.72,Economy,Paris,France,New York City,USA
2025-08-16,2025-08-16,8,129.95,Economy,Paris,France,Los Angeles,USA
2025-08-16,2025-08-17,12,1151.62,First,Paris,France,London,United Kingdom
2025-08-16,2025-08-16,10,185.37,Economy,Paris,France,Tokyo,Japan
2025-08-16,2025-08-16,4,593.81,Business,Paris,France,Dubai,United Arab Emirates
2025-08-16,2025-08-16,6,851.38,First,Paris,France,Sydney,Australia
2025-08-16,2025-08-17,11,640.03,Business,Paris,France,Rome,Italy
2025-08-16,2025-08-16,8,179.21,Economy,Paris,France,Bangkok,Thailand
2025-08-16,2025-08-16,3,212.35,Economy,Paris,France,Singapore,Singapore
2025-08-16,2025-08-16,5,1136.65,First,Tokyo,Japan,New York City,USA
2025-08-16,2025-08-16,10,170.03,Economy,Tokyo,Japan,Los Angeles,USA
2025-08-16,2025-08-16,8,126.06,Economy,Tokyo,Japan,London,United Kingdom
2025-08-16,2025-08-16,5,824.51,First,Tokyo,Japan,Paris,France
2025-08-16,2025-08-16,2,271.51,Economy,Tokyo,Japan,Dubai,United Arab Emirates
2025-08-16,2025-08-16,3,1081.63,First,Tokyo,Japan,Sydney,Australia
2025-08-16,2025-08-17,12,954.27,First,Tokyo,Japan,Rome,Italy
2025-08-16,2025-08-16,2,864.12,First,Tokyo,Japan,Bangkok,Thailand
2025-08-16,2025-08-16,5,1126.87,First,Tokyo,Japan,Singapore,Singapore
2025-08-16,2025-08-16,4,1154.12,First,Dubai,United Arab Emirates,New York City,USA
2025-08-16,2025-08-16,4,401.19,Business,Dubai,United Arab Emirates,Los Angeles,USA
2025-08-16,2025-08-16,5,154.53,Economy,Dubai,United Arab Emirates,London,United Kingdom
2025-08-16,2025-08-16,8,666.58,Business,Dubai,United Arab Emirates,Paris,France
2025-08-16,2025-08-16,5,176.81,Economy,Dubai,United Arab Emirates,Tokyo,Japan
2025-08-16,2025-08-16,3,561.7,Business,Dubai,United Arab Emirates,Sydney,Australia
2025-08-16,2025-08-17,12,536.46,Business,Dubai,United Arab Emirates,Rome,Italy
2025-08-16,2025-08-16,8,130.41,Economy,Dubai,United Arab Emirates,Bangkok,Thailand
2025-08-16,2025-08-17,11,944.49,First,Dubai,United Arab Emirates,Singapore,Singapore
2025-08-16,2025-08-16,8,652.48,Business,Sydney,Australia,New York City,USA
2025-08-16,2025-08-16,3,579.81,Business,Sydney,Australia,Los Angeles,USA
2025-08-16,2025-08-16,9,1029.46,First,Sydney,Australia,London,United Kingdom
2025-08-16,2025-08-16,8,834.41,First,Sydney,Australia,Paris,France
2025-08-16,2025-08-16,5,273.92,Economy,Sydney,Australia,Tokyo,Japan
2025-08-16,2025-08-16,8,824.11,First,Sydney,Australia,Dubai,United Arab Emirates
2025-08-16,2025-08-16,7,1107.6,First,Sydney,Australia,Rome,Italy
2025-08-16,2025-08-16,6,183.56,Economy,Sydney,Australia,Bangkok,Thailand
2025-08-16,2025-08-16,7,224.87,Economy,Sydney,Australia,Singapore,Singapore
2025-08-16,2025-08-16,9,487.49,Business,Rome,Italy,New York City,USA
2025-08-16,2025-08-16,2,496.44,Business,Rome,Italy,Los Angeles,USA
2025-08-16,2025-08-16,9,443.39,Business,Rome,Italy,London,United Kingdom
2025-08-16,2025-08-17,12,953.01,First,Rome,Italy,Paris,France
2025-08-16,2025-08-17,12,803.24,First,Rome,Italy,Tokyo,Japan
2025-08-16,2025-08-17,12,139.46,Economy,Rome,Italy,Dubai,United Arab Emirates
2025-08-16,2025-08-16,6,505.61,Business,Rome,Italy,Sydney,Australia
2025-08-16,2025-08-16,5,1047.36,First,Rome,Italy,Bangkok,Thailand
2025-08-16,2025-08-17,11,132.86,Economy,Rome,Italy,Singapore,Singapore
2025-08-16,2025-08-17,11,1178.44,First,Bangkok,Thailand,New York City,USA
2025-08-16,2025-08-16,2,145.96,Economy,Bangkok,Thailand,Los Angeles,USA
2025-08-16,2025-08-17,11,289.59,Economy,Bangkok,Thailand,London,United Kingdom
2025-08-16,2025-08-16,2,877.23,First,Bangkok,Thailand,Paris,France
2025-08-16,2025-08-17,12,446.38,Business,Bangkok,Thailand,Tokyo,Japan
2025-08-16,2025-08-16,2,401.22,Business,Bangkok,Thailand,Dubai,United Arab Emirates
2025-08-16,2025-08-17,11,102.95,Economy,Bangkok,Thailand,Sydney,Australia
2025-08-16,2025-08-17,12,134.04,Economy,Bangkok,Thailand,Rome,Italy
2025-08-16,2025-08-16,4,599.67,Business,Bangkok,Thailand,Singapore,Singapore
2025-08-16,2025-08-16,2,1136.28,First,Singapore,Singapore,New York City,USA
2025-08-16,2025-08-16,8,649.86,Business,Singapore,Singapore,Los Angeles,USA
2025-08-16,2025-08-17,12,420.91,Business,Singapore,Singapore,London,United Kingdom
2025-08-16,2025-08-17,11,476.22,Business,Singapore,Singapore,Paris,France
2025-08-16,2025-08-16,4,215.59,Economy,Singapore,Singapore,Tokyo,Japan
2025-08-16,2025-08-16,2,633.33,Business,Singapore,Singapore,Dubai,United Arab Emirates
2025-08-16,2025-08-17,11,250.34,Economy,Singapore,Singapore,Sydney,Australia
2025-08-16,2025-08-16,6,613.41,Business,Singapore,Singapore,Rome,Italy
2025-08-16,2025-08-16,7,863.45,First,Singapore,Singapore,Bangkok,Thailand
2025-08-17,2025-08-17,2,604.99,Business,New York City,USA,Los Angeles,USA
2025-08-17,2025-08-17,8,654.19,Business,New York City,USA,London,United Kingdom
2025-08-17,2025-08-17,4,591.81,Business,New York City,USA,Paris,France
2025-08-17,2025-08-17,9,804.27,First,New York City,USA,Tokyo,Japan
2025-08-17,2025-08-17,2,1115.6,First,New York City,USA,Dubai,United Arab Emirates
2025-08-17,2025-08-17,10,148.3,Economy,New York City,USA,Sydney,Australia
2025-08-17,2025-08-17,2,683.71,Business,New York City,USA,Rome,Italy
2025-08-17,2025-08-17,4,1088.88,First,New York City,USA,Bangkok,Thailand
2025-08-17,2025-08-17,3,481.32,Business,New York City,USA,Singapore,Singapore
2025-08-17,2025-08-18,12,915.14,First,Los Angeles,USA,New York City,USA
2025-08-17,2025-08-18,11,684.14,Business,Los Angeles,USA,London,United Kingdom
2025-08-17,2025-08-18,11,102.08,Economy,Los Angeles,USA,Paris,France
2025-08-17,2025-08-18,12,868.5,First,Los Angeles,USA,Tokyo,Japan
2025-08-17,2025-08-17,2,1036.95,First,Los Angeles,USA,Dubai,United Arab Emirates
2025-08-17,2025-08-17,7,942.7,First,Los Angeles,USA,Sydney,Australia
2025-08-17,2025-08-17,9,1035.58,First,Los Angeles,USA,Rome,Italy
2025-08-17,2025-08-17,6,864.24,First,Los Angeles,USA,Bangkok,Thailand
2025-08-17,2025-08-17,10,1078.65,First,Los Angeles,USA,Singapore,Singapore
